0.07752448950163482 0.9814719505195857 
0.5411593992972549 0.3329358679263324 
0.8125214327829143 0.8308085710791446 
0.2290339609557948 0.22322375043037934 
0.9700260019300138 0.19102090914354208 
0.22370158157298387 0.6729840491394209 
0.8006012690601209 0.5443860927163487 
0.4871744069395909 0.8878773237243263 
0.5662383103597816 0.16363795626811944 
0.1441598907669316 0.5117036190201595 
0.5219641391734484 0.5691256172930171 
0.8047100522475696 0.15710756945617094 
0.09667081448258996 0.12206281234914829 
0.38095747066276564 0.43975443209398085 
0.26289435093526725 0.826148679905182 
0.8427357408767387 0.40121914084451826 
0.9480211194346813 0.7571132563662927 
0.6075649473629421 0.7527027847727368 
0.44417806498696166 0.1394355457939928 
0.07498903227502096 0.6413025285007192 
0.2441150639970333 0.09578067641782634 
0.044650121954368516 0.34519261353104347 
0.7020601946309308 0.9611414426826267 
0.9202998011741519 0.516678666360736 
0.4323837373895408 0.6758060949753368 
0.735429152618363 0.3920950881956448 
0.9867023176812486 0.9334475474934505 
0.2792003076205478 0.5112250838713003 
0.07323525534104397 0.8353895566272942 
0.8697005895957124 0.02912033105875672 
0.19798295572220226 0.4201881803339784 
0.9327513368946401 0.3153193680031342 
0.6991959390351505 0.08924026007540592 
0.6926111633696286 0.652703853701642 
0.4097601674854809 0.2607344330635397 
0.6361626909127044 0.4023939449436314 
0.902780792881265 0.6422593007662704 
0.3078306266779529 0.8716566834741175 
0.6863618541823664 0.2169342875203692 
0.4432147431158179 0.7654809562911022 
0.6600481367901494 0.8450274465773933 
0.4479374155978167 0.014517001701411014 
0.8423100462839219 0.9755637333263816 
0.5836059064116718 0.9440656314999676 
0.18651894816224485 0.9861567879041842 
0.06611455776261477 0.46128222051095136 
0.08977634693405623 0.0319260080679431 
0.3023540502453323 0.32022504012139397 
0.09810613043232874 0.19604085853911762 
0.3286221516902954 0.9878895105328269 
0.6919058999538001 0.5256255904788081 
0.8102453703174071 0.2807112224040732 
0.3606107609690591 0.046188844457784206 
0.7746145051747987 0.6907857060740246 
0.4456289042927328 0.5453734886851616 
0.5094150723038795 0.4114086306347234 
0.23365028361802143 0.5745685424866656 
0.6158618864004615 0.005808797035378177 
0.36130680660967845 0.7028936427568626 
0.358907300330488 0.18448107583433132 
0.14589568834158512 0.7503409265199863 
0.03847231374605542 0.7658068797863766 
0.9276179755303633 0.0581088287860263 
0.9458784234899198 0.4123041763924305 
0.17169632134121676 0.9240252502995165 
0.9702449876433268 0.5974275620434099 
0.3760073566718951 0.8590476845937014 
0.1955321901069872 0.28854716461439667 
0.8938492745749036 0.8867438898158552 
0.5030523396879972 0.6452420522130546 
0.1208167731044143 0.5825299418761938 
0.4989696756779068 0.23578419138937767 
0.3675433320023105 0.5479136241289732 
0.8799797348292189 0.23740088898992323 
0.4770086974497442 0.9833614622858844 
